ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
696	"ENSG00000127054.19"	"CPSF3L"	chr1	-	1312225	1312501	1312225	1312368	1312439	1312501	696	62,60,23	162,170,53	8,23,18	102,77,115	160	89	2.82079995851e-05	0.00020754184016	0.176,0.164,0.194	0.042,0.142,0.08	0.09
556	"ENSG00000183010.16"	"PYCR1"	chr17	-	81932383	81933376	81932383	81932963	81933306	81933376	556	4783,4377,1647	34,51,13	2289,2441,2876	9,6,14	432	89	2.86985375525e-05	0.000210748039126	0.967,0.946,0.963	0.981,0.988,0.977	-0.023
5371	"ENSG00000164062.12"	"APEH"	chr3	+	49676055	49676515	49676055	49676219	49676377	49676515	5371	45,49,20	599,541,218	9,8,13	267,240,324	247	89	3.11651903778e-05	0.000228426004902	0.026,0.032,0.032	0.012,0.012,0.014	0.017
3880	"ENSG00000182208.12"	"MOB2"	chr11	-	1480392	1480885	1480392	1480486	1480724	1480885	3880	9,7,10	58,46,25	29,13,31	47,40,31	327	89	3.26124148e-05	0.000238579034506	0.041,0.04,0.098	0.144,0.081,0.214	-0.087
349	"ENSG00000198198.14"	"SZT2"	chr1	+	43427529	43428118	43427529	43427734	43428002	43428118	349	0,0,2	5,10,2	0,6,12	1,4,4	357	89	3.29556800296e-05	0.000240632745264	0.0,0.0,0.2	0.0,0.272,0.428	-0.167
1052	"ENSG00000126249.7"	"PDCD2L"	chr19	+	34404648	34404990	34404648	34404815	34404929	34404990	1052	33,25,15	101,124,53	24,22,36	24,48,50	203	89	3.52032462078e-05	0.000256556991302	0.125,0.081,0.11	0.305,0.167,0.24	-0.132
2162	"ENSG00000052749.13"	"RRP12"	chr10	-	97370922	97372166	97370922	97371081	97372072	97372166	2162	31,43,15	120,142,70	25,12,41	19,42,60	1080	89	3.55568672658e-05	0.000258644282115	0.021,0.024,0.017	0.098,0.023,0.053	-0.037
2867	"ENSG00000086504.15"	"MRPL28"	chr16	-	368500	369220	368500	368635	369067	369220	2867	39,64,12	275,248,87	41,45,43	127,101,117	521	89	3.62958359174e-05	0.000263521465302	0.024,0.042,0.023	0.052,0.071,0.059	-0.031
1969	"ENSG00000168488.18"	"ATXN2L"	chr16	+	28835277	28835758	28835277	28835399	28835548	28835758	1969	25,18,12	248,220,105	2,7,11	196,150,251	238	89	3.6921216269e-05	0.000267557137859	0.036,0.03,0.041	0.004,0.017,0.016	0.023
3373	"ENSG00000141503.15"	"MINK1"	chr17	+	4889646	4890735	4889646	4889763	4890221	4890735	3373	16,7,4	2,2,1	18,21,36	0,0,0	547	89	3.70011707422e-05	0.000267632528226	0.566,0.363,0.394	1.0,1.0,1.0	-0.559
2907	"ENSG00000130726.11"	"TRIM28"	chr19	+	58548739	58548910	58548739	58548776	58548861	58548910	2907	115,107,57	1883,1806,795	88,78,97	729,785,1014	174	89	3.7245265499e-05	0.000268892648481	0.03,0.029,0.035	0.058,0.048,0.047	-0.02
2506	"ENSG00000197530.12"	"MIB2"	chr1	+	1625545	1626754	1625545	1625653	1626649	1626754	2506	38,51,25	17,8,7	141,138,240	12,10,22	1085	89	3.74116284256e-05	0.000269587914198	0.155,0.343,0.227	0.491,0.531,0.472	-0.256
4871	"ENSG00000154889.16"	"MPPE1"	chr18	-	11885675	11887025	11885675	11885816	11886916	11887025	4871	59,38,25	6,0,1	18,19,27	0,0,0	1189	89	3.75436990186e-05	0.000270033932381	0.424,1.0,0.652	1.0,1.0,1.0	-0.308
3936	"ENSG00000099622.13"	"CIRBP"	chr19	+	1271980	1273172	1271980	1272051	1272426	1273172	3936	381,318,131	863,773,313	99,125,284	174,225,329	464	89	3.81407280909e-05	0.000273816271817	0.078,0.073,0.074	0.098,0.096,0.142	-0.037
2497	"ENSG00000161999.11"	"JMJD8"	chr16	-	683684	684155	683684	683781	683860	684155	2497	127,133,63	167,140,72	21,15,44	56,55,78	168	89	3.84120913505e-05	0.00027525088923	0.287,0.335,0.317	0.166,0.126,0.23	0.139
261	"ENSG00000167840.13"	"ZNF232"	chr17	-	5108925	5109868	5108925	5109052	5109393	5109868	261	34,40,7	40,34,21	22,23,35	10,7,13	430	89	3.86050859391e-05	0.000276119648129	0.15,0.196,0.065	0.313,0.405,0.358	-0.222
4128	"ENSG00000198912.10"	"C1orf174"	chr1	-	3890568	3892996	3890568	3891057	3892882	3892996	4128	114,81,37	170,213,82	47,93,116	85,107,86	1914	89	3.8861845068e-05	0.000277440407832	0.03,0.017,0.021	0.025,0.039,0.059	-0.018
1291	"ENSG00000134575.9"	"ACP2"	chr11	-	47247640	47248133	47247640	47247727	47248037	47248133	1291	2,0,0	60,43,37	3,0,8	3,1,13	399	89	3.90087647464e-05	0.000277973568045	0.007,0.0,0.0	0.182,0.0,0.121	-0.099
4882	"ENSG00000186815.12"	"TPCN1"	chr12	+	113288162	113288847	113288162	113288234	113288757	113288847	4882	37,22,13	36,14,7	77,46,85	13,10,32	612	89	3.93530901353e-05	0.000279908855528	0.13,0.186,0.213	0.463,0.401,0.279	-0.205
4832	"ENSG00000070778.12"	"PTPN21"	chr14	-	88469498	88470050	88469498	88469733	88469921	88470050	4832	0,0,2	23,22,7	3,6,7	13,20,13	277	89	3.99506831125e-05	0.000283635108149	0.0,0.0,0.084	0.069,0.088,0.147	-0.073
778	"ENSG00000090316.15"	"MAEA"	chr4	+	1336860	1338617	1336860	1336994	1338421	1338617	778	115,93,40	321,350,152	49,53,70	98,92,120	1516	89	4.01355719143e-05	0.000284422984763	0.021,0.015,0.015	0.029,0.033,0.033	-0.015
2948	"ENSG00000003756.16"	"RBM5"	chr3	+	50117073	50117379	50117073	50117171	50117249	50117379	2948	25,28,6	231,221,68	22,17,27	47,85,105	167	89	4.10995658211e-05	0.000290718987646	0.055,0.063,0.045	0.2,0.096,0.121	-0.085
2662	"ENSG00000197989.13"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579911	28579981	2662	1342,1481,667	144,121,41	730,826,845	40,42,28	413	89	4.18713941203e-05	0.000295635090963	0.668,0.725,0.778	0.797,0.809,0.867	-0.101
3499	"ENSG00000135749.18"	"PCNX2"	chr1	-	233217898	233218184	233217898	233217931	233218030	233218184	3499	3,5,2	12,6,7	0,0,0	7,3,5	188	89	4.26177935262e-05	0.000300353973423	0.106,0.283,0.119	0.0,0.0,0.0	0.169
5292	"ENSG00000141524.15"	"TMC6"	chr17	-	78125725	78126366	78125725	78125884	78126276	78126366	5292	12,12,4	72,47,11	40,39,69	74,81,122	481	89	4.34362634236e-05	0.000305562599002	0.03,0.045,0.063	0.091,0.082,0.095	-0.043
4662	"ENSG00000169045.17"	"HNRNPH1"	chr5	-	179616125	179617110	179616125	179616218	179617020	179617110	4662	590,621,300	128,147,61	344,516,672	56,59,71	891	89	4.38929165116e-05	0.000308211574337	0.315,0.297,0.329	0.38,0.466,0.486	-0.13
1557	"ENSG00000140939.14"	"NOL3"	chr16	+	67174161	67174944	67174161	67174464	67174620	67174944	1557	24,14,12	86,73,36	5,7,25	60,114,222	245	89	4.45866929129e-05	0.000312512922275	0.092,0.065,0.108	0.029,0.022,0.039	0.058
2071	"ENSG00000226287.8"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703751	20703967	20704040	2071	2,4,2	38,46,28	6,12,15	55,35,19	305	89	4.56741244917e-05	0.000319552783716	0.015,0.025,0.02	0.031,0.091,0.187	-0.083
3418	"ENSG00000122515.14"	"ZMIZ2"	chr7	+	44761448	44761905	44761448	44761593	44761694	44761905	3418	7,15,9	111,115,34	18,13,30	45,48,93	190	89	4.61435959396e-05	0.000321695680815	0.029,0.058,0.11	0.158,0.113,0.131	-0.068
3508	"ENSG00000243989.8"	"ACY1"	chr3	+	51985851	51986331	51985851	51985946	51986254	51986331	3508	9,8,3	117,163,65	7,4,32	47,99,88	397	89	4.61476132562e-05	0.000321695680815	0.017,0.011,0.01	0.032,0.009,0.075	-0.026
5584	"ENSG00000106123.11"	"EPHB6"	chr7	+	142865959	142866605	142865959	142866316	142866480	142866605	5584	4,5,0	3,7,2	0,0,0	13,8,10	253	89	4.89211873644e-05	0.000340413614789	0.319,0.201,0.0	0.0,0.0,0.0	0.173
4559	"ENSG00000179632.9"	"MAF1"	chr8	+	144106342	144106674	144106342	144106464	144106554	144106674	4559	153,149,55	616,579,207	68,80,113	604,546,522	179	89	4.90235705745e-05	0.000340510288034	0.11,0.113,0.117	0.053,0.068,0.097	0.041
1560	"ENSG00000159314.11"	"ARHGAP27"	chr17	-	45404600	45405106	45404600	45404681	45404923	45405106	1560	8,7,2	48,54,17	11,16,29	36,43,45	331	89	4.95816441615e-05	0.000343766066186	0.043,0.034,0.031	0.076,0.091,0.148	-0.069
418	"ENSG00000204642.13"	"HLA-F"	chr6	+	29726010	29726526	29726010	29726043	29726402	29726526	418	3,0,0	15,11,1	4,17,11	25,20,8	448	89	4.98050023405e-05	0.000344693613321	0.038,0.0,0.0	0.031,0.144,0.215	-0.117
238	"ENSG00000100316.15"	"RPL3"	chr22	-	39312883	39313310	39312883	39312984	39313190	39313310	238	31,37,8	456,417,248	7,21,14	469,592,694	295	89	5.0231462667e-05	0.00034702094855	0.02,0.026,0.01	0.004,0.011,0.006	0.012
3222	"ENSG00000147162.13"	"OGT"	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023	3222	1948,1763,613	95,72,29	1340,2590,4856	44,28,40	3360	89	5.04977588011e-05	0.000347914408446	0.352,0.393,0.359	0.446,0.71,0.763	-0.272
552	"ENSG00000160602.13"	"NEK8"	chr17	+	28737305	28737736	28737305	28737514	28737674	28737736	552	3,8,4	3,7,0	3,3,6	0,0,1	249	89	5.05416201458e-05	0.000347914408446	0.263,0.29,1.0	1.0,1.0,0.682	-0.376
4304	"ENSG00000155463.12"	"OXA1L"	chr14	+	22770192	22770625	22770192	22770278	22770460	22770625	4304	146,131,60	549,532,202	30,39,84	275,285,409	271	89	5.12252542132e-05	0.000351990675379	0.08,0.075,0.089	0.035,0.043,0.063	0.034
2965	"ENSG00000061273.17"	"HDAC7"	chr12	-	47789812	47791308	47789812	47789920	47791258	47791308	2965	65,55,26	42,40,16	12,29,39	22,40,62	1427	89	5.48514128836e-05	0.000376235716178	0.088,0.079,0.092	0.033,0.043,0.038	0.048
4185	"ENSG00000109736.14"	"MFSD10"	chr4	-	2931824	2932153	2931824	2931936	2932044	2932153	4185	43,45,29	160,150,69	99,134,185	201,198,360	197	89	5.49791913353e-05	0.000376441153484	0.108,0.119,0.16	0.182,0.234,0.188	-0.072
2508	"ENSG00000197530.12"	"MIB2"	chr1	+	1628018	1628399	1628018	1628179	1628272	1628399	2508	188,158,51	95,99,46	121,145,187	49,36,37	182	89	5.56587484584e-05	0.000379491807178	0.492,0.438,0.352	0.547,0.663,0.712	-0.213
2619	"ENSG00000149499.11"	"EML3"	chr11	-	62602758	62603247	62602758	62602889	62603148	62603247	2619	68,61,31	75,74,27	73,85,130	50,48,59	348	89	5.55635145397e-05	0.000379491807178	0.188,0.174,0.227	0.272,0.312,0.36	-0.118
508	"ENSG00000197448.13"	"GSTK1"	chr7	+	143264991	143265296	143264991	143265092	143265260	143265296	508	51,75,30	224,188,73	28,27,38	178,172,205	257	89	5.57206005862e-05	0.000379491807178	0.073,0.121,0.125	0.052,0.052,0.06	0.052
2753	"ENSG00000122678.15"	"POLM"	chr7	-	44074130	44074530	44074130	44074220	44074397	44074530	2753	38,29,15	6,4,1	10,8,19	0,0,1	266	89	5.78644466026e-05	0.000393396449694	0.679,0.708,0.834	1.0,1.0,0.864	-0.214
4927	"ENSG00000101365.20"	"IDH3B"	chr20	-	2659698	2660176	2659698	2659793	2660067	2660176	4927	377,386,132	2,0,0	222,211,228	4,8,2	363	89	5.86107944183e-05	0.000397767789985	0.979,1.0,1.0	0.932,0.866,0.965	0.072
3582	"ENSG00000173486.12"	"FKBP2"	chr11	+	64243198	64243497	64243198	64243311	64243450	64243497	3582	11,16,7	483,557,218	14,24,33	308,358,418	228	89	6.04424432339e-05	0.000409476270359	0.009,0.011,0.012	0.017,0.026,0.03	-0.014
4905	"ENSG00000110844.13"	"PRPF40B"	chr12	+	49633013	49633547	49633013	49633124	49633426	49633547	4905	11,9,2	26,29,1	13,20,29	9,7,15	391	89	6.10671053473e-05	0.000412981056901	0.088,0.066,0.313	0.247,0.394,0.306	-0.16
5161	"ENSG00000137802.13"	"MAPKBP1"	chr15	+	41815258	41815799	41815258	41815405	41815623	41815799	5161	0,4,0	16,12,5	8,10,6	15,10,11	307	89	6.40565224744e-05	0.000432437716634	0.0,0.088,0.0	0.134,0.225,0.137	-0.136
50	"ENSG00000165905.17"	"LARGE2"	chr11	+	45926038	45926347	45926038	45926151	45926221	45926347	50	25,45,19	78,57,28	33,30,46	13,7,40	159	89	6.52016390185e-05	0.000439397385189	0.152,0.306,0.275	0.587,0.706,0.392	-0.317
2705	"ENSG00000167508.11"	"MVD"	chr16	-	88657435	88658029	88657435	88657582	88657914	88658029	2705	33,56,29	250,204,88	57,42,56	115,107,145	421	89	6.54159459118e-05	0.000440070908861	0.027,0.055,0.065	0.095,0.077,0.075	-0.033
5386	"ENSG00000165688.11"	"PMPCA"	chr9	+	136421831	136423760	136421831	136421976	136423094	136423760	5386	142,172,90	425,483,210	71,142,201	208,192,283	1207	89	6.6136297197e-05	0.000444140439117	0.024,0.026,0.031	0.025,0.052,0.05	-0.015
3149	"ENSG00000169718.17"	"DUS1L"	chr17	-	82061208	82061721	82061208	82061353	82061556	82061721	3149	31,20,20	17,14,5	36,17,38	4,1,4	292	89	6.62834587871e-05	0.000444353221973	0.357,0.303,0.549	0.733,0.838,0.743	-0.368
2694	"ENSG00000076706.15"	"MCAM"	chr11	-	119312769	119314576	119312769	119312949	119314488	119314576	2694	15,27,15	98,145,44	38,24,34	103,56,54	1628	89	6.86186075773e-05	0.000459207655578	0.008,0.01,0.018	0.02,0.023,0.033	-0.013
435	"ENSG00000101194.17"	"SLC17A9"	chr20	+	62962623	62963369	62962623	62962754	62963272	62963369	435	215,214,76	39,33,10	278,301,427	27,20,27	607	89	6.87583752035e-05	0.000459344145457	0.447,0.487,0.527	0.602,0.688,0.699	-0.176
1732	"ENSG00000187244.10"	"BCAM"	chr19	+	44819581	44820822	44819581	44819726	44820704	44820822	1732	430,346,144	41,46,17	574,557,790	29,17,54	1067	89	7.55646599103e-05	0.000501332433336	0.467,0.386,0.414	0.623,0.732,0.55	-0.213
3298	"ENSG00000161179.13"	"YDJC"	chr22	-	21629307	21629761	21629307	21629407	21629601	21629761	3298	384,375,128	106,79,42	76,119,130	43,46,78	283	89	7.53763083755e-05	0.000501332433336	0.533,0.599,0.489	0.357,0.449,0.344	0.157
4453	"ENSG00000130734.9"	"ATG4D"	chr19	+	10546838	10547253	10546838	10547071	10547188	10547253	4453	27,43,12	1,6,3	37,53,44	1,1,0	206	89	7.55390978536e-05	0.000501332433336	0.921,0.756,0.633	0.941,0.958,1.0	-0.196
577	"ENSG00000136485.14"	"DCAF7"	chr17	+	63588999	63594266	63588999	63589237	63594202	63594266	577	10775,9455,3919	36,41,16	5627,7730,12391	98,75,67	5054	89	7.55242870912e-05	0.000501332433336	0.841,0.802,0.812	0.503,0.645,0.765	0.181
3842	"ENSG00000231074.8"	"HCG18"	chr6	-	30291005	30294964	30291005	30292599	30294470	30294964	3842	211,207,111	59,44,34	54,120,230	9,6,12	1960	89	7.63303329994e-05	0.000505540656423	0.14,0.176,0.129	0.214,0.476,0.465	-0.237
3282	"ENSG00000265241.6"	"RBM8A"	chr1	-	145926808	145927077	145926808	145926886	145927017	145927077	3282	22,24,18	1568,1556,843	28,38,28	635,739,693	220	89	7.84910836762e-05	0.000518958230217	0.006,0.006,0.009	0.018,0.02,0.016	-0.011
1189	"ENSG00000062524.15"	"LTK"	chr15	-	41507094	41507657	41507094	41507290	41507513	41507657	1189	30,21,5	0,0,0	51,78,96	12,1,1	312	89	7.87180650315e-05	0.00051956623369	1.0,1.0,1.0	0.548,0.957,0.965	0.177
1357	"ENSG00000179029.14"	"TMEM107"	chr17	-	8175756	8176026	8175756	8175875	8175958	8176026	1357	2,9,1	1,0,0	3,8,9	2,5,2	172	89	7.95844395858e-05	0.000524385143024	0.509,1.0,1.0	0.437,0.453,0.7	0.306
727	"ENSG00000075336.11"	"TIMM21"	chr18	+	74155144	74155403	74155144	74155207	74155305	74155403	727	8,10,12	323,318,152	7,16,9	71,110,83	187	89	8.06570137843e-05	0.000530543912892	0.012,0.015,0.036	0.045,0.065,0.049	-0.032
2220	"ENSG00000256269.6"	"HMBS"	chr11	+	119088634	119089131	119088634	119088707	119089081	119089131	2220	50,69,30	225,242,115	34,49,55	83,90,109	463	89	8.15129046673e-05	0.000535258800614	0.041,0.052,0.048	0.073,0.095,0.088	-0.038
3784	"ENSG00000170581.13"	"STAT2"	chr12	-	56350096	56350432	56350096	56350190	56350411	56350432	3784	28,21,5	57,38,13	12,42,56	16,22,36	310	89	8.18718325135e-05	0.000536699849254	0.124,0.137,0.099	0.177,0.354,0.309	-0.16
3271	"ENSG00000157353.16"	"FUK"	chr16	+	70466881	70467966	70466881	70467471	70467885	70467966	3271	9,6,5	12,15,4	15,12,15	3,3,6	503	89	8.2233073075e-05	0.00053815113128	0.117,0.066,0.181	0.469,0.414,0.307	-0.275
1257	"ENSG00000011243.17"	"AKAP8L"	chr19	-	15403474	15404042	15403474	15403555	15404009	15404042	1257	431,437,174	12,11,0	474,424,617	2,4,1	543	89	8.26777654677e-05	0.000540142685093	0.855,0.867,1.0	0.975,0.946,0.99	-0.063
2292	"ENSG00000187535.13"	"IFT140"	chr16	-	1523827	1524695	1523827	1523956	1524551	1524695	2292	6,10,5	8,7,4	101,119,119	34,21,32	684	89	8.32360886663e-05	0.000542868591844	0.089,0.157,0.14	0.279,0.424,0.326	-0.214
2495	"ENSG00000161999.11"	"JMJD8"	chr16	-	683321	683598	683321	683441	683529	683598	2495	195,236,98	212,244,102	115,89,126	51,66,71	177	89	8.62293078755e-05	0.000561438877673	0.316,0.327,0.326	0.531,0.404,0.472	-0.146
3180	"ENSG00000112146.16"	"FBXO9"	chr6	+	53092733	53093561	53092733	53092824	53093465	53093561	3180	132,123,30	158,114,70	60,107,179	65,73,93	730	89	8.81424079275e-05	0.000572925651529	0.092,0.116,0.05	0.101,0.152,0.19	-0.062
971	"ENSG00000168256.17"	"NKIRAS2"	chr17	+	42022398	42022640	42022398	42022472	42022569	42022640	971	252,204,126	1,0,2	131,144,233	5,6,6	186	89	8.84392046995e-05	0.000573885429483	0.992,1.0,0.968	0.926,0.92,0.949	0.055
3665	"ENSG00000129667.12"	"RHBDF2"	chr17	-	76472685	76473105	76472685	76472839	76473004	76473105	3665	5,9,3	66,51,22	14,14,25	37,38,69	254	89	8.99902585645e-05	0.000582967196896	0.026,0.058,0.046	0.117,0.114,0.113	-0.071
1232	"ENSG00000129084.17"	"PSMA1"	chr11	-	14513816	14514491	14513816	14513887	14514402	14514491	1232	242,190,96	1646,1812,914	40,71,92	872,838,999	604	89	9.02436288707e-05	0.000583626023352	0.021,0.015,0.015	0.007,0.012,0.013	0.006
4199	"ENSG00000104907.12"	"TRMT1"	chr19	-	13115996	13116431	13115996	13116052	13116186	13116431	4199	207,265,114	9,5,2	76,125,118	0,0,0	223	89	9.11883620764e-05	0.000588746337701	0.902,0.955,0.958	1.0,1.0,1.0	-0.062
2271	"ENSG00000167257.10"	"RNF214"	chr11	+	117238600	117239860	117238600	117238646	117239800	117239860	2271	327,320,98	10,0,0	226,262,377	0,0,0	1243	89	9.17739227152e-05	0.000591387890865	0.701,1.0,1.0	1.0,1.0,1.0	-0.1
5661	"ENSG00000187531.13"	"SIRT7"	chr17	-	81917829	81918132	81917829	81917967	81918038	81918132	5661	38,31,15	119,94,29	6,10,13	53,69,82	160	89	9.19048749317e-05	0.000591387890865	0.151,0.155,0.223	0.059,0.075,0.081	0.105
1909	"ENSG00000117616.17"	"RSRP1"	chr1	-	25242248	25242705	25242248	25242426	25242538	25242705	1909	347,332,133	6,7,0	229,465,386	17,14,19	201	89	9.29713491281e-05	0.000597251671861	0.962,0.955,1.0	0.856,0.936,0.9	0.075
1160	"ENSG00000198951.11"	"NAGA"	chr22	-	42070281	42070830	42070281	42070366	42070762	42070830	1160	161,168,65	8,8,4	130,135,202	2,0,3	485	89	9.45384271531e-05	0.000606306446142	0.787,0.794,0.749	0.923,1.0,0.925	-0.173
170	"ENSG00000161249.20"	"DMKN"	chr19	-	35510183	35510427	35510183	35510252	35510370	35510427	170	803,877,437	351,330,175	575,682,625	130,172,201	207	89	9.55515363423e-05	0.000611784212721	0.496,0.533,0.518	0.655,0.63,0.572	-0.103
5207	"ENSG00000013573.16"	"DDX11"	chr12	+	31089402	31090094	31089402	31089490	31089885	31090094	5207	263,321,111	119,121,71	182,146,213	22,36,54	484	89	9.73262266258e-05	0.000622111827336	0.289,0.328,0.223	0.603,0.427,0.42	-0.203
2180	"ENSG00000213339.8"	"QTRT1"	chr19	+	10701949	10702254	10701949	10702018	10702115	10702254	2180	36,25,6	124,151,53	2,7,2	37,40,86	186	89	9.98970841793e-05	0.000637485870517	0.122,0.073,0.051	0.025,0.077,0.011	0.044
5686	"ENSG00000072778.19"	"ACADVL"	chr17	+	7220463	7220676	7220463	7220529	7220603	7220676	5686	86,61,42	250,237,108	153,159,197	305,273,397	163	89	0.000100759840079	0.000641926928185	0.158,0.123,0.175	0.215,0.241,0.213	-0.071
2145	"ENSG00000160310.16"	"PRMT2"	chr21	+	46660832	46661936	46660832	46660962	46661799	46661936	2145	50,46,18	123,104,31	89,105,149	148,127,147	926	89	0.000101243934677	0.000643944893615	0.038,0.041,0.053	0.055,0.074,0.089	-0.029
5339	"ENSG00000142102.15"	"ATHL1"	chr11	+	290677	292095	290677	291113	291975	292095	5339	142,140,33	20,25,12	204,253,364	15,21,23	951	89	0.000103290693441	0.000655878858681	0.399,0.344,0.205	0.56,0.53,0.597	-0.246
4066	"ENSG00000172432.18"	"GTPBP2"	chr6	-	43624887	43625560	43624887	43625062	43625362	43625560	4066	142,191,76	37,48,15	212,207,325	20,29,41	389	89	0.000105912542263	0.000671419213555	0.468,0.477,0.537	0.708,0.62,0.645	-0.164
1212	"ENSG00000203896.9"	"LIME1"	chr20	+	63737820	63738060	63737820	63737902	63737972	63738060	1212	15,16,4	12,16,4	26,30,68	9,10,7	159	89	0.000115142784678	0.000728732624081	0.412,0.359,0.359	0.618,0.627,0.845	-0.32
5044	"ENSG00000146083.11"	"RNF44"	chr5	-	176529730	176530206	176529730	176529818	176530081	176530206	5044	15,10,5	27,29,9	70,40,52	22,45,41	352	89	0.000116246871806	0.000734512254039	0.123,0.08,0.123	0.446,0.184,0.243	-0.182
3468	"ENSG00000125458.6"	"NT5C"	chr17	-	75131044	75131281	75131044	75131105	75131180	75131281	3468	66,79,23	232,269,92	39,54,73	102,87,132	164	89	0.000118721132487	0.000748916258705	0.134,0.137,0.119	0.172,0.252,0.231	-0.088
3146	"ENSG00000169718.17"	"DUS1L"	chr17	-	82061208	82061721	82061208	82061353	82061617	82061721	3146	44,31,31	401,452,210	43,21,50	151,187,250	353	89	0.000119054629663	0.000749790859154	0.027,0.017,0.036	0.067,0.028,0.048	-0.021
5681	"ENSG00000177697.17"	"CD151"	chr11	+	836250	836843	836250	836442	836768	836843	5681	175,218,104	861,933,379	114,219,239	466,481,650	415	89	0.000119638382442	0.000752236103982	0.042,0.048,0.056	0.05,0.089,0.073	-0.022
5567	"ENSG00000183207.12"	"RUVBL2"	chr19	+	49009972	49010611	49009972	49010066	49010487	49010611	5567	60,62,42	974,1078,466	49,65,68	454,465,683	510	89	0.000120419956738	0.000755915160731	0.011,0.01,0.015	0.018,0.024,0.017	-0.008
2351	"ENSG00000135473.14"	"PAN2"	chr12	-	56322614	56323209	56322614	56322758	56323061	56323209	2351	127,129,25	22,20,12	152,287,355	8,18,27	392	89	0.000124721941891	0.000781645003903	0.567,0.594,0.321	0.812,0.784,0.749	-0.288
4287	"ENSG00000197728.9"	"RPS26"	chr12	+	56042424	56043493	56042424	56042602	56043362	56043493	4287	522,432,175	280,308,147	84,157,223	146,152,170	849	89	0.000126744594416	0.000793029592378	0.163,0.128,0.111	0.057,0.098,0.121	0.042
2335	"ENSG00000107175.11"	"CREB3"	chr9	+	35732995	35733282	35732995	35733143	35733214	35733282	2335	7,13,2	200,219,118	12,18,11	123,121,109	160	89	0.000129137349031	0.000806689154337	0.019,0.032,0.009	0.051,0.076,0.053	-0.04
176	"ENSG00000159199.13"	"ATP5G1"	chr17	+	48893408	48895334	48893408	48893456	48895155	48895334	176	389,371,193	5,12,0	30,45,77	4,3,7	1788	89	0.000130817119439	0.000815857821072	0.795,0.606,1.0	0.272,0.427,0.354	0.449
5573	"ENSG00000137497.17"	"NUMA1"	chr11	-	72007188	72008845	72007188	72007435	72008687	72008845	5573	328,394,141	79,73,39	398,567,1030	66,56,130	1341	89	0.000136035128252	0.000847027788857	0.216,0.264,0.194	0.286,0.402,0.345	-0.12
207	"ENSG00000175197.11"	"DDIT3"	chr12	-	57517268	57517753	57517268	57517424	57517705	57517753	207	128,83,40	32,49,8	46,127,103	1,15,9	370	89	0.000137716958474	0.000855132250914	0.49,0.289,0.546	0.917,0.671,0.734	-0.332
4534	"ENSG00000116213.15"	"WRAP73"	chr1	-	3630766	3631657	3630766	3631117	3631465	3631657	4534	228,303,134	165,139,64	63,75,103	93,81,67	437	89	0.000137781183879	0.000855132250914	0.22,0.307,0.299	0.121,0.159,0.238	0.103
2286	"ENSG00000104783.11"	"KCNN4"	chr19	-	43768962	43769560	43768962	43769032	43769441	43769560	2286	59,59,27	157,159,64	70,96,175	120,158,230	498	89	0.000140984439867	0.000873604065392	0.063,0.062,0.07	0.094,0.098,0.12	-0.039
2928	"ENSG00000186862.17"	"PDZD7"	chr10	-	101023435	101024068	101023435	101023610	101023927	101024068	2928	6,1,4	9,9,2	0,1,0	16,26,10	406	89	0.000141882981671	0.000877758381785	0.128,0.024,0.305	0.0,0.008,0.0	0.15
3626	"ENSG00000162650.16"	"ATXN7L2"	chr1	+	109488846	109490128	109488846	109489100	109489929	109490128	3626	60,55,15	14,18,8	23,53,89	1,6,5	918	89	0.000142554132186	0.00088049486461	0.294,0.229,0.154	0.69,0.461,0.633	-0.369
1589	"ENSG00000167522.14"	"ANKRD11"	chr16	-	89286662	89288670	89286662	89287113	89288527	89288670	1589	1177,1105,431	3,0,1	898,1004,1054	15,2,4	1503	89	0.000149194707486	0.000920034029497	0.959,1.0,0.962	0.78,0.967,0.94	0.078
5043	"ENSG00000115657.12"	"ABCB6"	chr2	-	219210380	219210823	219210380	219210475	219210710	219210823	5043	22,20,2	51,44,29	42,75,82	82,77,99	324	89	0.000150158055767	0.000924493117746	0.106,0.111,0.019	0.123,0.211,0.185	-0.094
2336	"ENSG00000140632.16"	"GLYR1"	chr16	-	4803202	4805310	4803202	4804148	4804521	4805310	2336	558,584,216	39,39,15	130,173,188	24,20,27	462	89	0.000151783802407	0.000931521645394	0.734,0.743,0.735	0.511,0.625,0.573	0.168
5518	"ENSG00000197343.10"	"ZNF655"	chr7	+	99561887	99562494	99561887	99561973	99562343	99562494	5518	84,57,32	1,1,0	29,26,81	5,0,6	459	89	0.000151726190944	0.000931521645394	0.942,0.917,1.0	0.529,1.0,0.724	0.202
